発時刻,着時刻,所要時間,路線,行先,料金
6:20,8:25,2:05,JJP523,成田空港,17690
11:45,13:55,2:10,JJP509,成田空港,17690
13:25,15:35,2:10,JJP511,成田空港,17690
7:40,9:50,2:10,JJP503,成田空港,19790
8:40,10:45,2:05,JJP505,成田空港,19790
10:40,12:50,2:10,JJP507,成田空港,19790
17:05,19:20,2:15,JJP519,成田空港,19790
7:00,9:05,2:05,APJ335,成田空港,20190
8:00,10:05,2:05,APJ337,成田空港,20190
18:45,20:50,2:05,APJ345,成田空港,20190
10:10,12:15,2:05,APJ339,成田空港,22190
12:55,15:00,2:05,APJ341,成田空港,22190
